,Player Name,Team Name,Position,Week Number,Points,+/-,A,ATOI,BLK,DEF,FOL,FOW,G,GA,GAA,GP,GS,GWG,HAT,HIT,L,MIN ?,OTL,PIM,PPG,PPP,SA,SHA,SHG,SHP,SO,SOG,SV,SV%,TTOI ?,W,FPPG,Over 3 FPPG,Over 4 FPPG
60,Justin Faulk,Lausanne  Automatons ,Right Wing,5,7.05,2.0,1.0,1581.0,8.0,1.0,0.0,0.0,0.0,,,4.0,,0.0,,9.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,14.0,,,6324.0,,1.7625,False,False
61,Bryan Rust,Lausanne  Automatons ,Left Wing,5,3.85,0.0,1.0,1158.5,1.0,,0.0,0.0,0.0,,,4.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,4634.0,,0.9625,False,False
62,Blake Coleman,Lausanne  Automatons ,Center,5,6.5,0.0,2.0,888.5,2.0,,1.0,0.0,0.0,,,4.0,,0.0,,6.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,3554.0,,1.625,False,False
63,Sebastian Aho,Lausanne  Automatons ,0,5,11.3,0.0,2.0,1322.66666667,1.0,,23.0,24.0,1.0,,,3.0,,0.0,,2.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,12.0,,,3968.0,,3.766666666666667,True,False
64,Drake Batherson,Lausanne  Automatons ,0,5,17.4,1.0,2.0,1156.66666667,2.0,,1.0,1.0,2.0,,,3.0,,0.0,,10.0,,,,4.0,0.0,2.0,,0.0,0.0,0.0,,10.0,,,3470.0,,5.8,True,True
65,Nick Ritchie,Lausanne  Automatons ,Center,5,6.4,0.0,1.0,775.5,2.0,,1.0,0.0,0.0,,,4.0,,0.0,,9.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,11.0,,,3102.0,,1.6,False,False
66,Roman Josi,Lausanne  Automatons ,Right Wing,5,14.7,7.0,2.0,1571.0,4.0,4.0,0.0,0.0,2.0,,,3.0,,1.0,,1.0,,,,8.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,4713.0,,4.8999999999999995,True,True
67,Max Comtois,Lausanne  Automatons ,Center,5,2.9,4.0,1.0,880.0,0.0,,1.0,1.0,0.0,,,2.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1760.0,,1.45,False,False
68,Scott Laughton,Lausanne  Automatons ,0,5,3.25,-1.0,1.0,920.33333333,1.0,,22.0,24.0,0.0,,,3.0,,0.0,,5.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,2761.0,,1.0833333333333333,False,False
69,James Reimer,Lausanne  Automatons ,Goalie,5,0.0,,,,,,,,,3.0,3.06122449,,1.0,,,,1.0,3528.0,0.0,,,0.0,33.0,,,0.0,0.0,,30.0,0.90909091,,0.0,0.0,False,False
70,Mark Giordano,Lausanne  Automatons ,Right Wing,5,1.5,-4.0,0.0,1365.66666667,3.0,0.0,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,4097.0,,0.5,False,False
71,Elias Lindholm,HC FirePucks,Left Wing,5,9.7,-1.0,1.0,1245.5,3.0,,37.0,42.0,1.0,,,4.0,,0.0,,3.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,11.0,,,4982.0,,2.425,False,False
72,Yegor Sharangovich,HC FirePucks,0,5,0.45,0.0,0.0,761.0,0.0,,1.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,761.0,,0.45,False,False
73,Shea Theodore,HC FirePucks,Right Wing,5,12.2,3.0,4.0,1549.33333333,7.0,4.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,10.0,,,4648.0,,4.066666666666666,True,True
74,Bowen Byram,HC FirePucks,Right Wing,5,0.35,2.0,0.0,296.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,296.0,,0.35,False,False
75,John Gibson,HC FirePucks,Goalie,5,25.6,,,,,,,,,7.0,2.29445507,,3.0,,,,0.0,10983.0,0.0,,,0.0,95.0,,,0.0,0.0,,88.0,0.92631579,,3.0,8.533333333333333,True,True
76,Tim Stutzle,HC FirePucks,Center,5,7.25,-1.0,0.0,1056.25,3.0,,0.0,0.0,1.0,,,4.0,,1.0,,2.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,9.0,,,4225.0,,1.8125,False,False
77,Alex Newhook,HC FirePucks,0,5,7.95,1.0,1.0,912.5,1.0,,12.0,7.0,1.0,,,2.0,,1.0,,1.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,1825.0,,3.975,True,False
78,Evan Bouchard,HC FirePucks,Right Wing,5,8.2,0.0,1.0,1411.0,2.0,2.0,0.0,0.0,1.0,,,4.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,5644.0,,2.05,False,False
79,Martin Necas,HC FirePucks,0,5,4.45,0.0,0.0,1291.0,0.0,,0.0,0.0,1.0,,,1.0,,1.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1291.0,,4.45,True,True
80,Rasmus Dahlin,HC FirePucks,Right Wing,5,5.55,4.0,0.0,1382.66666667,1.0,1.0,0.0,0.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,4148.0,,1.8499999999999999,False,False
81,Juuse Saros,HC FirePucks,Goalie,5,16.4,,,,,,,,,3.0,1.5,,2.0,,,,0.0,7200.0,0.0,,,0.0,50.0,,,0.0,0.0,,47.0,0.94,,2.0,8.2,True,True
82,Jared McCann,HC FirePucks,Center,5,9.35,-2.0,0.0,883.0,0.0,,6.0,6.0,2.0,,,2.0,,0.0,,6.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1766.0,,4.675,True,True
83,Jordan Kyrou,HC FirePucks,0,5,26.45,0.0,2.0,1056.75,1.0,,0.0,0.0,4.0,,,4.0,,0.0,,0.0,,,,0.0,2.0,4.0,,0.0,0.0,0.0,,15.0,,,4227.0,,6.6125,True,True
84,Johnny Gaudreau,HC FirePucks,Center,5,3.5,0.0,1.0,1116.5,0.0,,0.0,1.0,0.0,,,4.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,4466.0,,0.875,False,False
85,Mikko Rantanen,HC FirePucks,Left Wing,5,12.25,3.0,1.0,1036.0,1.0,,4.0,3.0,2.0,,,2.0,,0.0,,1.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,6.0,,,2072.0,,6.125,True,True
86,Cale Makar,HC FirePucks,Right Wing,5,5.5,1.0,2.0,1331.0,1.0,2.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,2662.0,,2.75,False,False
87,Josh Norris,HC FirePucks,0,5,4.4,-1.0,1.0,1204.0,3.0,,28.0,27.0,0.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,4816.0,,1.1,False,False
88,Ilya Sorokin,HC FirePucks,Goalie,5,-1.0,,,,,,,,,4.0,4.0,,1.0,,,,1.0,3600.0,0.0,,,0.0,34.0,,,0.0,0.0,,30.0,0.88235294,,0.0,-1.0,False,False
89,Dawson Mercer,HC FirePucks,0,5,2.45,0.0,1.0,1160.0,0.0,,12.0,8.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1160.0,,2.45,False,False
90,Filip Zadina,HC FirePucks,Left Wing,5,1.35,1.0,0.0,894.66666667,0.0,,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2684.0,,0.45,False,False
91,Joel Eriksson Ek,DadKnows Best,0,5,7.35,1.0,0.0,1091.66666667,2.0,,35.0,22.0,1.0,,,3.0,,0.0,,5.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,8.0,,,3275.0,,2.4499999999999997,False,False
92,Anders Lee,DadKnows Best,Center,5,0.6,-1.0,0.0,1001.0,0.0,,0.0,2.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1001.0,,0.6,False,False
93,Keith Yandle,DadKnows Best,Right Wing,5,2.25,-3.0,0.0,1034.33333333,3.0,0.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,3103.0,,0.75,False,False
94,Patrice Bergeron,DadKnows Best,0,5,18.6,5.0,3.0,1098.0,3.0,,32.0,55.0,2.0,,,4.0,,1.0,,4.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,16.0,,,4392.0,,4.65,True,True
95,Erik Karlsson,DadKnows Best,Right Wing,5,3.0,-2.0,1.0,1149.0,0.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,1149.0,,3.0,True,False
96,Jonathan Bernier,DadKnows Best,Goalie,5,-0.2,,,,,,,,,4.0,3.20569902,,1.0,,,,1.0,4492.0,1.0,,,0.0,43.0,,,0.0,0.0,,39.0,0.90697674,,0.0,-0.2,False,False
97,Vladimir Tarasenko,DadKnows Best,Left Wing,5,15.5,-4.0,0.0,1069.5,4.0,,0.0,0.0,3.0,,,4.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,15.0,,,4278.0,,3.875,True,False
98,Steven Stamkos,DadKnows Best,0,5,5.05,0.0,0.0,1010.0,0.0,,16.0,10.0,1.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2020.0,,2.525,False,False
99,Alexander Radulov,DadKnows Best,Left Wing,5,6.65,1.0,2.0,1130.0,1.0,,0.0,0.0,0.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,2.0,,0.0,0.0,0.0,,2.0,,,2260.0,,3.325,True,False
100,David Pastrnak,DadKnows Best,Left Wing,5,20.5,5.0,6.0,1134.5,1.0,,0.0,0.0,1.0,,,4.0,,0.0,,3.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,19.0,,,4538.0,,5.125,True,True
101,Conor Garland,DadKnows Best,Left Wing,5,3.65,-5.0,1.0,993.75,0.0,,2.0,0.0,0.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,3975.0,,0.9125,False,False
102,Brent Burns,DadKnows Best,Right Wing,5,8.75,-2.0,3.0,1603.66666667,4.0,3.0,0.0,0.0,0.0,,,3.0,,0.0,,5.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,4811.0,,2.9166666666666665,False,False
103,Jordan Greenway,DadKnows Best,Center,5,1.6,2.0,0.0,709.66666667,2.0,,1.0,2.0,0.0,,,3.0,,0.0,,7.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,2129.0,,0.5333333333333333,False,False
104,William Nylander,DadKnows Best,Left Wing,5,18.4,-1.0,3.0,1115.75,0.0,,0.0,1.0,2.0,,,4.0,,1.0,,0.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,16.0,,,4463.0,,4.6,True,True
105,Jesper Bratt,Team Ginsberg,Left Wing,5,20.0,3.0,4.0,862.0,1.0,,0.0,0.0,2.0,,,4.0,,0.0,,0.0,,,,2.0,0.0,2.0,,0.0,0.0,0.0,,12.0,,,3448.0,,5.0,True,True
106,Jeremy Swayman,Team Ginsberg,Goalie,5,24.8,,,,,,,,,6.0,2.00296736,,3.0,,,,0.0,10784.0,0.0,,,0.0,85.0,,,0.0,0.0,,79.0,0.92941176,,3.0,8.266666666666667,True,True
107,Clayton Keller,Team Ginsberg,0,5,3.35,1.0,1.0,1258.33333333,0.0,,1.0,1.0,0.0,,,3.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,3775.0,,1.1166666666666667,False,False
108,Robert Thomas,Team Ginsberg,0,5,17.8,-1.0,7.0,1213.5,1.0,,33.0,39.0,0.0,,,4.0,,0.0,,0.0,,,,6.0,0.0,3.0,,0.0,0.0,0.0,,4.0,,,4854.0,,4.45,True,True
109,Victor Hedman,Team Ginsberg,Right Wing,5,6.5,0.0,0.0,1616.0,5.0,1.0,0.0,0.0,1.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,3232.0,,3.25,True,False
110,Auston Matthews,Team Ginsberg,0,5,14.6,1.0,3.0,1249.0,3.0,,29.0,38.0,1.0,,,4.0,,1.0,,3.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,17.0,,,4996.0,,3.65,True,False
111,Anthony Cirelli,Team Ginsberg,0,5,1.95,0.0,0.0,1352.0,3.0,,16.0,8.0,0.0,,,2.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2704.0,,0.975,False,False
112,Jaden Schwartz,Team Ginsberg,Center,5,10.55,-4.0,2.0,1157.66666667,0.0,,2.0,3.0,1.0,,,3.0,,0.0,,4.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,3473.0,,3.516666666666667,True,False
113,Jakob Chychrun,Team Ginsberg,Right Wing,5,7.4,-2.0,0.0,1489.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,0.0,,6.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,4467.0,,2.466666666666667,False,False
114,Matthew Tkachuk,Team Ginsberg,Center,5,7.4,-1.0,0.0,1079.0,0.0,,1.0,0.0,1.0,,,4.0,,0.0,,6.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,4316.0,,1.85,False,False
115,Anthony Beauvillier,Team Ginsberg,Center,5,0.6,-1.0,0.0,1030.0,0.0,,0.0,2.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1030.0,,0.6,False,False
116,Mathew Barzal,Team Ginsberg,0,5,0.75,-1.0,0.0,1109.0,0.0,,4.0,2.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1109.0,,0.75,False,False
117,Igor Shesterkin,Team Ginsberg,Goalie,5,18.6,,,,,,,,,6.0,3.18068031,,2.0,,,,0.0,6791.0,0.0,,,0.0,79.0,,,0.0,0.0,,73.0,0.92405063,,2.0,9.3,True,True
118,Andre Burakovsky,Team Ginsberg,Center,5,8.25,2.0,1.0,956.0,1.0,,1.0,2.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,1912.0,,4.125,True,True
119,Jason Robertson,Team Ginsberg,Center,5,4.45,-1.0,2.0,1025.0,0.0,,0.0,0.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,2050.0,,2.225,False,False
120,Thatcher Demko,Team Ginsberg,Goalie,5,-5.0,,,,,,,,,6.0,9.0,,1.0,,,,1.0,2400.0,0.0,,,0.0,26.0,,,0.0,0.0,,20.0,0.76923077,,0.0,-5.0,False,False
121,Devon Toews,Team Ginsberg,Right Wing,5,12.1,3.0,1.0,1428.0,1.0,3.0,0.0,0.0,2.0,,,2.0,,0.0,,1.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,2856.0,,6.05,True,True
122,Alex DeBrincat,Team Ginsberg,Center,5,7.75,2.0,1.0,1532.0,2.0,,2.0,0.0,1.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,3064.0,,3.875,True,False
123,Josh Anderson,Team Ginsberg,Left Wing,5,4.4,-4.0,1.0,993.25,0.0,,0.0,3.0,0.0,,,4.0,,0.0,,10.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3973.0,,1.1,False,False
124,Adam Fox,Team Ginsberg,Right Wing,5,16.05,0.0,2.0,1495.0,5.0,4.0,0.0,0.0,2.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,1.0,1.0,,7.0,,,4485.0,,5.3500000000000005,True,True
125,Nikolaj Ehlers,Team Ginsberg,Center,5,6.75,1.0,2.0,1113.66666667,4.0,,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3341.0,,2.25,False,False
126,Pierre-Luc Dubois,Team Ginsberg,0,5,11.85,3.0,2.0,1098.0,2.0,,30.0,17.0,1.0,,,3.0,,0.0,,9.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,14.0,,,3294.0,,3.9499999999999997,True,False
127,Tyson Barrie,Team Ginsberg,Right Wing,5,2.2,-2.0,0.0,1005.5,2.0,0.0,0.0,0.0,0.0,,,4.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,4022.0,,0.55,False,False
128,Zach Hyman,Vasili's POD SQUAD,Center,5,10.95,0.0,2.0,1227.0,0.0,,4.0,2.0,1.0,,,4.0,,0.0,,4.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,9.0,,,4908.0,,2.7375,False,False
129,Mikael Granlund,Vasili's POD SQUAD,Center,5,15.6,5.0,5.0,1201.33333333,2.0,,31.0,17.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3604.0,,5.2,True,True
130,Filip Hronek,Vasili's POD SQUAD,Right Wing,5,6.05,0.0,2.0,1442.0,8.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,0.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,4326.0,,2.0166666666666666,False,False
131,Artemi Panarin,Vasili's POD SQUAD,Center,5,15.15,4.0,2.0,1223.33333333,1.0,,0.0,0.0,2.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,12.0,,,3670.0,,5.05,True,True
132,Roope Hintz,Vasili's POD SQUAD,0,5,12.25,0.0,1.0,1015.0,1.0,,4.0,9.0,2.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,2030.0,,6.125,True,True
133,David Perron,Vasili's POD SQUAD,Left Wing,5,3.25,-4.0,1.0,1101.0,1.0,,2.0,0.0,0.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,4404.0,,0.8125,False,False
134,Braden Holtby,Vasili's POD SQUAD,Goalie,5,-2.4,,,,,,,,,3.0,3.09012876,,1.0,,,,1.0,3495.0,0.0,,,0.0,21.0,,,0.0,0.0,,18.0,0.85714286,,0.0,-2.4,False,False
135,Oliver Wahlstrom,Vasili's POD SQUAD,Left Wing,5,0.75,-1.0,0.0,832.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,832.0,,0.75,False,False
136,Gabriel Landeskog,Vasili's POD SQUAD,Center,5,6.9,1.0,1.0,1010.0,0.0,,11.0,7.0,1.0,,,2.0,,1.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2020.0,,3.45,True,False
137,Patrick Kane,Vasili's POD SQUAD,Left Wing,5,8.5,2.0,3.0,1462.0,0.0,,0.0,2.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,10.0,,,2924.0,,4.25,True,True
138,Ryan O'Reilly,Vasili's POD SQUAD,0,5,1.8,-2.0,0.0,1143.75,3.0,,35.0,41.0,0.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,4575.0,,0.45,False,False
139,Aleksander Barkov,Vasili's POD SQUAD,0,5,12.95,-1.0,1.0,1234.0,2.0,,33.0,31.0,2.0,,,3.0,,0.0,,4.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,3702.0,,4.316666666666666,True,True
140,Kaapo Kahkonen,Vasili's POD SQUAD,Goalie,5,7.8,,,,,,,,,2.0,2.00111173,,1.0,,,,0.0,3598.0,0.0,,,0.0,26.0,,,0.0,0.0,,24.0,0.92307692,,1.0,7.8,True,True
141,Brandon Saad,Vasili's POD SQUAD,Center,5,1.5,-1.0,0.0,1042.25,0.0,,1.0,1.0,0.0,,,4.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,4169.0,,0.375,False,False
142,Brayden Point,Vasili's POD SQUAD,0,5,5.95,1.0,0.0,1249.5,3.0,,9.0,3.0,1.0,,,2.0,,1.0,,3.0,,,,5.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2499.0,,2.975,False,False
143,Cal Petersen,Vasili's POD SQUAD,Goalie,5,9.6,,,,,,,,,5.0,2.41740532,,2.0,,,,0.0,7446.0,1.0,,,0.0,58.0,,,0.0,0.0,,53.0,0.9137931,,1.0,4.8,True,True
144,Marc-Andre Fleury,Vasili's POD SQUAD,Goalie,5,8.4,,,,,,,,,1.0,1.00474463,,1.0,,,,0.0,3583.0,0.0,,,0.0,23.0,,,0.0,0.0,,22.0,0.95652174,,1.0,8.4,True,True
145,Dylan Larkin,Vasili's POD SQUAD,0,5,14.2,0.0,0.0,1179.0,2.0,,25.0,20.0,3.0,,,3.0,,2.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3537.0,,4.733333333333333,True,True
146,Alex Pietrangelo,Vasili's POD SQUAD,Right Wing,5,15.05,1.0,3.0,1535.33333333,7.0,4.0,0.0,0.0,1.0,,,3.0,,0.0,,4.0,,,,4.0,0.0,2.0,,0.0,0.0,0.0,,7.0,,,4606.0,,5.016666666666667,True,True
147,Kirby Dach,Vasili's POD SQUAD,0,5,1.1,2.0,0.0,1349.5,1.0,,20.0,6.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2699.0,,0.55,False,False
148,Tyler Toffoli,Vasili's POD SQUAD,Left Wing,5,6.75,-1.0,2.0,1168.25,1.0,,3.0,1.0,0.0,,,4.0,,0.0,,6.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,4673.0,,1.6875,False,False
149,Aaron Ekblad,Vasili's POD SQUAD,Right Wing,5,4.7,1.0,1.0,1544.25,3.0,1.0,0.0,0.0,0.0,,,4.0,,0.0,,4.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,6177.0,,1.175,False,False
150,MacKenzie Weegar,Vasili's POD SQUAD,Right Wing,5,6.05,0.0,1.0,1400.75,3.0,1.0,0.0,0.0,0.0,,,4.0,,0.0,,13.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,5603.0,,1.5125,False,False
151,Darcy Kuemper,Vasili's POD SQUAD,Goalie,5,16.8,,,,,,,,,3.0,1.5,,2.0,,,,0.0,7200.0,0.0,,,0.0,52.0,,,0.0,0.0,,49.0,0.94230769,,2.0,8.4,True,True
152,Logan Couture,Vasili's POD SQUAD,0,5,10.15,-2.0,0.0,1105.0,4.0,,26.0,31.0,2.0,,,3.0,,1.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3315.0,,3.3833333333333333,True,False
153,Rasmus Andersson,Baltimore Bandits,Right Wing,5,5.2,-2.0,1.0,1341.0,7.0,1.0,0.0,0.0,0.0,,,4.0,,0.0,,3.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,5364.0,,1.3,False,False
154,Ilya Samsonov,Baltimore Bandits,Goalie,5,7.2,,,,,,,,,3.0,3.0,,1.0,,,,0.0,3600.0,0.0,,,0.0,29.0,,,0.0,0.0,,26.0,0.89655172,,1.0,7.2,True,True
155,J.T. Compher,Baltimore Bandits,Left Wing,5,0.35,1.0,0.0,706.0,1.0,,8.0,4.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,1412.0,,0.175,False,False
156,Anthony Duclair,Baltimore Bandits,Center,5,3.8,1.0,1.0,964.25,0.0,,0.0,0.0,0.0,,,4.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,3857.0,,0.95,False,False
157,Jordan Eberle,Baltimore Bandits,Left Wing,5,16.25,-5.0,2.0,1188.33333333,3.0,,1.0,0.0,2.0,,,3.0,,0.0,,6.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,5.0,,,3565.0,,5.416666666666667,True,True
158,Mackenzie Blackwood,Baltimore Bandits,Goalie,5,27.4,,,,,,,,,3.0,1.50145975,,2.0,,,,0.0,7193.0,0.0,,,0.0,80.0,,,0.0,1.0,,77.0,0.9625,,2.0,13.7,True,True
159,Andrew Copp,Baltimore Bandits,0,5,8.65,2.0,3.0,1122.33333333,0.0,,23.0,23.0,0.0,,,3.0,,0.0,,4.0,,,,0.0,0.0,0.0,,1.0,0.0,1.0,,7.0,,,3367.0,,2.8833333333333333,False,False
160,Jake Guentzel,Baltimore Bandits,Center,5,13.45,0.0,3.0,1096.0,3.0,,0.0,3.0,1.0,,,4.0,,0.0,,9.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,4384.0,,3.3625,True,False
161,Anze Kopitar,Baltimore Bandits,0,5,9.7,-2.0,1.0,1287.0,6.0,,26.0,47.0,1.0,,,4.0,,1.0,,0.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,5148.0,,2.425,False,False
162,Evgeny Kuznetsov,Baltimore Bandits,0,5,19.85,5.0,6.0,1345.25,1.0,,32.0,41.0,1.0,,,4.0,,0.0,,1.0,,,,4.0,0.0,2.0,,0.0,0.0,0.0,,10.0,,,5381.0,,4.9625,True,True
163,Kevin Shattenkirk,Baltimore Bandits,Right Wing,5,6.2,1.0,0.0,1302.66666667,5.0,1.0,0.0,0.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3908.0,,2.066666666666667,False,False
164,Oliver Ekman-Larsson,Baltimore Bandits,Right Wing,5,2.5,-1.0,0.0,1259.75,5.0,0.0,0.0,0.0,0.0,,,4.0,,0.0,,3.0,,,,6.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,5039.0,,0.625,False,False
165,Adam Henrique,Baltimore Bandits,0,5,9.05,3.0,1.0,1221.33333333,4.0,,8.0,3.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,,,3664.0,,3.016666666666667,True,False
166,Mikko Koskinen,Baltimore Bandits,Goalie,5,15.2,,,,,,,,,7.0,3.5,,2.0,,,,0.0,7200.0,0.0,,,0.0,68.0,,,0.0,0.0,,61.0,0.89705882,,2.0,7.6,True,True
167,Taylor Hall,Baltimore Bandits,Center,5,10.1,0.0,2.0,884.25,0.0,,0.0,0.0,1.0,,,4.0,,0.0,,3.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,3537.0,,2.525,False,False
168,John Klingberg,Baltimore Bandits,Right Wing,5,2.5,-1.0,1.0,1392.5,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,2785.0,,1.25,False,False
